,Unnamed: 0,name,city,phone-number,date,ssn,id,height,weight,age,drinks,smokes,bp-systolic,bp-diast,tumor_size,temperature,stage,drug,double_lung_infection,fup
421,421,Robert Smith,Varnell,210-111-7943,1987-06-16,805-08-1728,7794588828,6.69,29.65,58,1,1,81,124,1,96,1,DXC_Oral,1,1
422,422,Justin Lambert,Everman,364-922-6265,1998-08-04,880-89-7550,3595382413,7.18,21.42,54,0,1,32,196,1,98,2,DXC_Drug,0,1
423,423,Sandra Scott,Slinger,858-348-6604,1986-07-05,623-21-3370,161255202,6.25,113.0,78,0,0,31,187,6,98,3,Kras,1,1
424,424,Joseph Brandt,Galena,290-027-0333,1992-11-01,646-18-8346,4582391914,7.86,99.7,25,0,1,30,143,6,94,2,Imfinzi,0,1
425,425,Michael Aguilar,Ahuimanu,472-294-3550,1971-03-10,147-46-5623,4691470787,6.85,89.42,10,1,1,62,174,1,95,3,DXC_Drug,1,1
426,426,James Case,Sylvan Grove,253-412-6638,1996-03-14,268-04-7949,2005010352,5.28,90.65,30,0,0,42,191,5,94,2,Kras_5,0,1
427,427,Nichole Kirby,Calhoun,429-193-0794,1984-06-25,818-37-7284,6316580880,4.48,8.77,74,0,1,45,198,6,98,2,DXC_Drug,1,1
428,428,Dawn Jones,Neelyville,371-750-3423,1980-03-22,460-73-4862,708627602,5.18,69.16,71,0,0,58,177,6,97,1,Kras,0,1
429,429,Anita Jones,Scott Lake,647-634-2643,2003-05-06,776-91-2896,4189048849,4.87,29.53,67,0,0,37,192,1,96,3,Imfinzi,0,1
430,430,Sara Clark,Longwood,567-544-4497,2019-06-11,476-38-0684,3309508317,7.1,25.61,58,1,1,29,172,5,97,3,DXC_Drug,0,1
431,431,Brendan May,Edison,191-683-3752,2015-02-10,611-48-9821,327898224,6.91,105.36,79,1,1,58,174,2,99,2,ADE_2.5,1,1
432,432,Gregory Hill,Bethany Beach,474-804-1243,2002-08-28,484-08-1718,2803296382,7.09,84.02,35,1,1,22,134,6,99,3,Imfinzi,0,1
433,433,Roberto Hernandez,White,636-343-0966,2013-01-10,861-75-7440,3347456619,7.24,34.87,71,1,1,35,163,1,99,2,Xaretzi,1,1
434,434,Anthony Griffin,Strawberry Point,546-770-4532,2009-04-15,048-31-7686,3880867806,5.85,49.82,20,1,1,40,139,6,96,2,ADE_2.5,0,1
435,435,Ashley Montoya,Unity,715-855-3081,2016-05-26,548-32-1301,634427022,5.51,47.54,54,1,1,46,196,4,94,3,DXC_Oral,1,1
436,436,Jeffrey Cannon MD,Death Valley,797-117-6064,1971-04-23,367-70-1115,5127672115,7.34,63.87,48,0,0,80,134,5,95,3,DXC_Drug,0,1
437,437,Matthew Thompson,Winn,955-612-1303,2004-08-05,548-67-4523,9182202240,4.85,109.16,23,0,1,85,145,1,98,2,Imfinzi,0,1
438,438,Barbara Robertson,Drexel,705-251-1239,1986-09-02,516-43-1142,9099497706,7.25,87.92,40,1,1,99,189,4,94,2,ADE_2.5,1,1
439,439,Austin Gonzales,South Chicago Heights,132-376-2393,1983-11-22,096-36-4216,8237735578,4.36,55.83,79,0,0,68,166,6,96,3,DXC_Drug,0,1
440,440,Sonya Holden,North East,401-808-3061,1987-01-18,121-42-0341,5534356705,5.04,58.87,44,1,0,78,193,1,98,1,DXC_Drug,0,1
441,441,Jill Munoz,Tillicum,839-113-8923,2001-02-14,193-18-7111,1010697007,6.95,45.01,22,0,0,26,139,2,95,2,DXC_Drug,0,1
442,442,Peter Peters,Roane,491-949-2897,1999-11-03,165-40-6192,7066226144,7.43,79.56,30,1,0,52,158,4,99,2,Imfinzi,0,1
443,443,Gerald Carter,Larchwood,999-106-1923,2020-08-26,254-34-3877,3216882456,7.47,109.47,35,1,1,25,114,1,98,2,Kras_5,0,1
444,444,Christian Ballard,King,373-700-1074,2019-09-23,180-05-2978,4471899039,5.72,109.94,22,1,0,85,138,2,99,3,Kras_5,0,1
445,445,Ricky Goodman,Callicoon,409-566-3898,2016-05-03,211-84-4024,8586741035,6.67,72.13,33,0,0,81,129,6,99,3,Imfinzi,0,1
446,446,Tommy Navarro,Balcones Heights,360-261-6015,2020-02-19,378-86-1481,3301937657,7.43,16.21,71,0,0,30,138,3,94,3,Kras,0,1
447,447,Kara Acevedo,Korona,606-870-3897,1990-04-20,274-32-5080,6837100418,6.16,28.83,24,0,0,76,143,3,95,1,Xaretzi,0,1
448,448,Heather Waters,Goodwine,242-784-1359,2019-03-14,838-78-9236,2504373260,6.29,28.02,31,0,0,34,138,6,99,1,Kras_5,0,1
449,449,Michael Wright,Aladdin,721-005-7057,1973-10-23,570-66-9616,7448637771,5.84,14.53,38,0,0,75,186,1,98,1,DXC_Oral,1,1
450,450,Margaret Hogan,Lysite,140-497-2174,2005-05-29,761-69-6915,3376631612,6.98,81.24,26,0,1,82,194,1,98,2,Kras_5,1,1
451,451,Jillian Flores,Qulin,782-624-7679,2002-04-25,539-71-0744,1299940561,7.73,12.34,12,0,1,30,190,4,96,2,ADE_2.5,0,1
452,452,Linda Watkins,Mammoth,569-027-9119,1986-12-23,462-67-3656,3991892100,5.09,20.6,37,0,1,65,118,3,98,3,Kras,1,1
453,453,Jesus Gilbert,Ekron,472-538-1225,1985-02-13,838-08-7998,2336217501,6.72,16.92,78,0,1,39,197,3,96,2,DXC_Drug,1,1
454,454,Ms. Denise Mcintyre,Frostburg,236-502-5581,2013-01-26,856-17-2744,8302347206,6.83,92.67,24,1,0,79,159,6,97,1,ADE_2.5,1,1
455,455,Sydney Stephens,Pottsboro,237-003-8919,2014-06-19,084-90-4930,5872087982,6.33,84.86,31,0,1,31,145,6,99,1,Imfinzi,0,1
456,456,Maurice Vaughn,Tulalip,240-398-5772,1991-05-07,518-75-5552,6017770377,5.47,98.03,33,0,0,82,192,3,98,3,ADE_2.5,1,1
457,457,Aaron Nunez,Wolf Point,255-435-2523,2006-04-29,547-50-1478,9913457275,7.74,29.45,64,0,0,22,151,3,99,3,ADE_2.5,0,1
458,458,Heather Barr,Brookside Village,755-717-0719,1986-12-22,009-06-3840,1589106054,5.11,96.39,47,0,0,75,184,4,99,1,ADE_2.5,0,1
459,459,Kaitlyn Foster,Tarlton,621-907-3206,1993-09-30,321-31-0495,7503562618,5.79,110.18,51,0,1,94,180,1,98,3,DXC_Drug,0,1
460,460,John Cooper,Philmont,755-771-3643,1974-02-07,789-21-9111,5682745668,7.61,100.17,54,1,0,78,168,3,97,1,Xaretzi,1,1
461,461,Emily Mason,Byhalia,786-949-4274,1976-10-09,153-47-0725,5671476381,5.14,104.4,50,0,1,46,136,2,96,2,Imfinzi,1,1
462,462,Casey Kelly,Semmes,631-712-0339,1984-08-19,126-13-2418,7181082319,4.05,37.87,44,1,1,57,140,3,94,2,DXC_Drug,1,1
463,463,Alexis Allen,Olustee,213-496-7117,1983-09-04,291-13-0085,5154553485,7.73,60.6,61,0,0,62,162,2,94,3,Xaretzi,1,1
464,464,Adrian Woods,Rangerville,660-885-8860,2002-12-08,772-10-2386,6375134714,5.25,88.6,48,1,1,25,141,1,94,1,Imfinzi,1,1
465,465,Wayne Myers,Owens Cross Roads,285-788-1009,1973-12-20,818-13-8550,5668969437,5.82,84.31,52,0,1,81,174,2,94,1,DXC_Drug,0,1
466,466,Jesse Hall,Destrehan,372-692-1014,1994-12-06,633-16-2258,3598678713,4.0,78.17,15,0,1,91,153,6,97,3,ADE_2.5,1,1
467,467,Gloria Adams,Sheldon Point,977-231-0628,1984-03-04,846-81-1418,5667670983,5.73,74.15,45,0,1,45,177,2,95,2,DXC_Oral,1,1
468,468,Nicole Dawson,Otterbein,873-541-6296,1988-03-18,056-92-9030,3685613017,7.68,82.2,71,1,1,68,120,4,98,2,Kras_5,1,1
469,469,Elizabeth Townsend,Portland Mills,996-304-5929,1977-10-13,737-43-9383,9718989043,4.51,20.2,66,0,0,50,121,4,95,1,Kras,1,1
470,470,Jacob Fisher,McAlester,452-986-1223,1997-02-20,577-01-6935,936502663,4.76,18.82,74,0,1,24,115,6,97,1,Xaretzi,1,1
471,471,Jeffrey Porter,Griffin,927-581-9743,1974-06-19,456-93-5654,6246067989,4.97,70.42,18,1,1,98,148,4,95,3,ADE_2.5,1,1
472,472,Katie Martin,Clara City,254-830-4204,1977-02-05,344-90-9492,7323867012,5.03,36.64,46,1,1,23,136,5,95,2,DXC_Drug,1,1
473,473,Angela Simpson,Dewey,382-798-8154,1973-03-19,645-26-1188,6192699919,5.47,10.41,57,0,0,64,165,1,99,2,Imfinzi,0,1
474,474,Connie Preston,Manahawkin,774-203-2601,2000-07-31,422-58-0209,2165533552,5.37,24.15,51,1,0,21,172,2,97,2,Imfinzi,1,1
475,475,Matthew Schultz,Coon Rapids,633-342-0274,1971-02-23,196-42-2779,2091746779,4.91,14.21,68,0,0,72,181,3,94,1,DXC_Drug,0,1
476,476,Tina Rhodes,Wolverine,609-723-7526,1980-08-15,162-68-8041,5260914897,6.16,103.43,65,1,1,55,193,3,94,1,DXC_Drug,0,1
477,477,Michael Soto,Tannersville,228-792-6161,2008-03-22,182-50-5970,3732661850,4.62,109.48,56,0,1,56,121,1,94,2,DXC_Drug,0,1
478,478,Cheryl Thomas,East Pittsburgh,109-638-7354,1992-07-15,083-95-5189,6220746202,7.55,87.32,19,0,1,85,152,4,96,3,ADE_2.5,0,1
479,479,Stephanie Curtis,Braxton,451-598-5670,2014-12-08,328-53-4837,6222326125,6.05,109.1,53,0,0,37,112,3,95,3,Kras,1,1
480,480,Eric Thomas,Ossipee,621-280-1440,1991-03-27,372-45-8463,6895330779,7.13,37.45,55,1,0,92,121,4,96,1,ADE_2.5,0,1
481,481,Tony Chambers,Princes Lakes,631-129-9201,1982-03-19,091-75-0432,6443949084,4.97,77.18,42,0,0,53,139,5,97,2,Imfinzi,1,1
482,482,John Kim,Piggott,381-384-7954,1995-10-07,145-92-7803,6337018362,7.42,16.56,61,1,1,88,119,1,95,1,Xaretzi,0,1
483,483,Samantha Wright,Marbledale,670-151-6262,1983-01-28,717-50-8338,8732356122,6.85,5.76,57,0,1,24,168,2,94,1,Imfinzi,1,1
484,484,Heather Murphy,Tarnov,786-851-6693,2002-04-08,625-29-9369,1185110649,4.9,72.65,38,0,1,71,127,2,96,2,Imfinzi,1,1
485,485,Andrew Walter,Flippen,176-812-1414,1975-03-07,487-36-1321,9243709635,6.71,91.19,23,1,0,36,175,6,94,3,Imfinzi,0,1
486,486,Dr. Tracy Allen,Holtsville,886-106-0621,1970-10-13,798-19-1993,8862469455,7.3,115.45,12,0,0,60,130,4,96,3,Kras,1,1
487,487,David Dixon,Round Top,749-343-1937,1986-09-27,467-75-5470,6856221824,6.0,76.38,78,0,0,26,134,6,99,2,ADE_2.5,1,1
488,488,Christopher Lewis,Minor Lane Heights,974-893-6773,2014-04-16,653-48-3827,15806902,7.87,107.27,55,1,1,98,172,2,99,2,DXC_Oral,0,1
489,489,Ashley Leonard,Kress,180-148-4971,2014-04-05,401-03-0767,2252879983,4.44,111.9,42,1,1,71,179,1,97,1,Kras_5,1,1
490,490,Jacqueline Odonnell,Dravosburg,626-234-8315,1981-09-29,079-55-9888,3705535131,5.4,30.97,29,0,1,40,188,6,95,3,ADE_2.5,1,1
491,491,Kimberly Collier,Cleaton,878-887-6220,1994-12-22,042-33-8836,4983506831,7.52,105.18,21,1,1,92,185,3,97,3,Imfinzi,0,1
492,492,Christina Patterson,Pelion,206-234-4135,1987-05-03,442-47-8202,7228870820,5.62,16.51,54,1,0,37,175,1,95,2,Kras,0,1
493,493,Isaiah Williams,Meadowbrook Farm,286-765-3088,1983-09-01,772-25-4358,6631454658,6.78,49.86,77,1,1,54,123,5,96,2,DXC_Oral,0,1
494,494,Cynthia Horne,Paden,244-263-6576,1979-04-13,400-23-2147,7795096027,6.11,107.68,72,1,1,69,185,4,98,3,ADE_2.5,0,1
495,495,Anna Houston,North Canton,502-993-7554,1994-10-28,319-45-2899,6304179744,6.58,11.74,76,1,1,75,187,6,98,1,Kras_5,0,1
496,496,Kaitlyn Rice,Elmsford,845-359-7746,1997-06-15,378-18-6463,6357041688,5.06,55.7,17,1,1,24,150,2,98,1,Kras_5,0,1
497,497,Lacey Pena,Goodrich,648-287-7304,2021-07-14,440-17-9675,3232873872,5.83,25.98,45,0,1,65,166,1,94,1,Xaretzi,1,1
498,498,Aaron Scott,Chicopee,926-676-0156,1977-11-08,851-50-8849,7084121050,6.13,103.57,62,1,0,39,164,1,98,2,Imfinzi,0,1
499,499,Kendra Evans,Gladbrook,426-562-1998,2006-05-09,455-28-1753,8395156144,7.22,53.73,71,0,0,39,117,4,94,1,Kras_5,0,1
0,0,Whitney Johnson,Sewickley,929-428-6732,2012-05-20,135-45-9366,2433445420,7.04,119.37,61,0,1,53,185,6,95,1,Imfinzi,0,2
1,1,Kayla Myers,Genesee Depot,196-190-1536,1979-03-29,276-82-1124,3366528450,4.11,113.68,60,0,0,73,193,5,96,3,DXC_Oral,0,2
2,2,Susan Barajas,Tushka,900-582-7697,1996-11-05,658-70-7776,3532857054,5.57,72.7,64,1,0,72,114,3,96,2,Kras,0,2
3,3,Daniel Delacruz,Mount Jackson,158-349-3547,1987-08-23,172-28-8475,1502585609,5.14,48.11,17,0,1,82,169,1,95,2,Kras_5,0,2
4,4,Albert Reyes,Funkstown,750-385-7128,2021-05-16,293-13-1816,8376011192,6.33,112.49,28,0,0,37,198,3,96,3,DXC_Drug,0,2
5,5,Angela Glenn,Aniak,900-901-6922,2013-01-14,065-10-2112,2826396762,4.38,109.3,68,0,1,76,132,5,94,3,ADE_2.5,1,2
6,6,Luis Conway,Dollar Bay,450-781-2534,2011-10-10,336-78-8901,8937854788,7.09,61.08,54,0,1,62,147,1,98,3,Kras,1,2
7,7,Daniel Sharp,Cidra,311-709-1542,1986-10-24,335-97-6524,2970783163,6.9,84.15,44,0,1,84,198,1,95,3,DXC_Drug,0,2
8,8,Sheila Christian,Algonquin,112-852-9089,1979-05-22,337-64-6876,9282984001,6.14,12.04,67,0,1,91,186,6,97,1,DXC_Drug,0,2
9,9,Joy White,Crimora,506-646-7446,2000-03-21,132-24-2057,8919655442,6.38,69.94,39,0,0,63,182,4,99,1,DXC_Drug,0,2
10,10,Kathryn Ayala,Swissvale,694-871-8999,2003-08-09,190-41-2641,4177426342,7.16,79.42,61,1,0,51,115,2,98,1,DXC_Oral,1,2
11,11,Laura Gibson,Uniondale,146-300-7854,1990-11-30,551-78-7742,1857887468,7.67,3.25,10,0,0,85,196,3,99,1,Kras,0,2
12,12,Cassandra Sanchez,Kingstown,409-624-9132,1978-08-08,266-70-9172,5285402702,6.7,31.01,60,0,0,57,141,5,97,1,Imfinzi,0,2
13,13,Marcus Douglas,Pleasant Valley,334-195-5524,1972-10-20,831-57-7680,8811911203,7.21,12.35,60,0,1,66,124,6,99,3,Imfinzi,0,2
14,14,Dale Reynolds,Owls Head,230-142-0512,2005-09-09,881-01-7070,5527729282,6.68,29.13,53,1,0,53,173,3,96,2,Kras_5,0,2
15,15,Anthony Martinez,Montbrook,153-360-0150,1983-06-29,608-72-5180,5819064435,6.44,100.61,39,1,0,24,175,6,95,2,Kras_5,1,2
16,16,Nathan Rodriguez,Bentonville,113-152-6468,2009-01-19,168-39-0630,1779012357,5.08,61.57,68,1,0,62,119,1,94,2,Kras,0,2
17,17,Terri Morris,Lakeside Green,678-398-8571,1979-06-30,806-91-9847,4725933621,4.82,60.53,68,1,1,24,150,5,94,3,Kras,1,2
18,18,Devin Alvarez,New Llano,433-089-6975,1982-08-05,679-40-1552,6532631067,5.96,79.45,16,0,0,69,182,1,98,1,Kras_5,1,2
19,19,Martin Lewis,Meadowbrook Terrace,422-674-2686,1986-09-11,842-88-5428,9221773212,4.47,115.4,25,0,1,63,154,4,99,1,ADE_2.5,1,2
20,20,Nathan Lopez,Solen,351-199-4882,2016-03-07,482-65-7978,5452621067,6.77,94.0,11,0,0,89,198,5,98,1,Kras,0,2
21,21,Tina Matthews,Herring,436-561-1527,1990-09-21,897-58-0958,2685784564,5.18,50.33,23,0,0,53,192,4,98,1,Xaretzi,0,2
22,22,Richard Roberts,Gholson,845-430-7367,1979-01-21,862-27-6700,126508369,6.22,102.05,43,1,0,41,111,5,97,3,DXC_Drug,1,2
23,23,Marie Jones,Warm Mineral Springs,826-980-9225,1996-10-26,384-73-7113,9843947595,7.6,103.92,40,1,1,54,115,1,95,1,DXC_Oral,1,2
24,24,Jared Munoz,Hazel Hurst,188-177-7619,1997-05-17,044-48-3786,167050514,6.78,99.59,28,1,0,51,135,1,99,2,Kras,1,2
25,25,Mr. Brian Ruiz,Queen,690-283-5337,2013-05-17,222-45-3118,7176857350,7.28,38.42,29,0,1,89,116,2,98,3,DXC_Drug,1,2
26,26,Cassandra Hawkins,Diehlstadt,816-577-7453,1997-10-01,843-32-0269,6793063869,5.93,71.56,42,1,1,66,155,1,98,2,Imfinzi,1,2
27,27,Eric Rojas,Thompsons,739-595-1910,2005-01-11,163-84-1860,505093564,7.27,67.88,54,0,1,26,118,1,99,2,Kras,1,2
28,28,Rodney Davis,Waumandee,552-396-8034,2009-01-17,893-08-4260,8400434778,7.19,101.16,76,1,0,26,197,6,94,1,DXC_Drug,0,2
29,29,John Hardy,Norway,500-823-7787,2021-04-16,634-34-0985,2588651385,4.74,72.76,23,1,0,21,196,2,99,3,Kras_5,1,2
30,30,Natalie Bell,Lilliwaup,378-549-6335,2004-03-30,596-48-8528,1457947800,6.86,74.29,39,1,1,47,176,3,99,2,DXC_Drug,1,2
31,31,Seth Snyder,Hatley,653-913-8654,1983-09-27,661-17-7202,3535295994,5.91,97.88,50,1,1,45,161,1,98,1,ADE_2.5,0,2
32,32,Thomas Price,Lajas,917-263-3567,2014-07-22,655-05-5427,4576862129,5.27,118.69,45,0,1,60,139,4,94,1,ADE_2.5,0,2
33,33,Vernon Miller,Stilwell,387-161-8158,2006-09-01,740-25-0287,6759874427,5.76,82.71,53,1,1,69,161,6,95,1,Imfinzi,1,2
34,34,Maureen Cox,Burns Harbor,163-282-2705,1971-07-10,334-54-4468,5379329244,7.87,17.35,22,1,0,58,192,4,97,3,Xaretzi,1,2
35,35,Craig Anderson,Brightwaters,100-797-7286,1971-01-06,117-58-6123,5777884881,7.13,54.9,10,1,1,82,151,6,96,1,ADE_2.5,1,2
36,36,Melinda Hart,Lavinia,152-199-7066,1988-01-23,726-62-8541,9528941616,6.42,74.36,49,0,1,74,140,6,94,1,DXC_Drug,0,2
37,37,Samantha Meyers,Berkeley Lake,428-593-9179,1970-05-19,398-17-4558,8444128108,6.93,74.0,42,0,1,28,123,2,94,3,Kras_5,1,2
38,38,Jacqueline Boone,Saint Jacob,475-106-4079,2003-07-08,339-53-4851,5363279565,6.76,44.76,14,1,1,64,123,1,94,3,ADE_2.5,1,2
39,39,Kenneth Hubbard,Northfork,908-479-6302,1980-09-26,274-73-5777,4473857007,6.47,89.11,51,1,1,48,196,2,95,1,Imfinzi,0,2
40,40,James Lawrence,White Deer,635-268-5653,2007-10-30,082-16-2339,4292879930,7.37,92.1,32,1,0,37,131,4,95,1,Kras,1,2
41,41,David Gross,Channelview,524-816-8733,1988-07-24,806-45-0197,1345252115,7.66,34.41,75,1,0,55,114,2,94,2,DXC_Drug,0,2
42,42,Donald Briggs,Caney City,572-113-4263,2005-08-30,031-09-2026,388740558,6.79,43.81,66,0,1,96,193,3,96,3,DXC_Oral,0,2
43,43,James Soto,Broaddus,940-054-7584,1987-04-29,243-56-1356,72683925,4.24,77.61,47,0,0,47,140,5,94,3,Kras_5,0,2
44,44,Danielle Woods,Webberville,663-887-8158,1987-06-30,605-87-3538,7894593027,5.16,57.26,22,1,1,58,172,6,95,2,Xaretzi,0,2
45,45,Tabitha Miller,Irma,536-963-9520,2008-09-17,469-28-7964,1512067893,5.13,53.61,30,1,1,34,188,3,97,2,ADE_2.5,0,2
46,46,Elizabeth Peterson,Saint Martins,748-358-2147,1996-12-24,084-35-3561,1377713283,4.83,25.86,44,0,1,70,131,3,94,2,ADE_2.5,0,2
47,47,Todd Harper,Norwood Court,399-207-4807,1972-08-04,230-20-6391,211364288,4.84,90.1,62,1,1,36,132,6,99,1,Imfinzi,1,2
48,48,Samantha Garner,Inniswold,500-331-0317,1983-04-02,064-92-6076,1554910400,5.63,90.12,11,0,0,72,121,5,98,2,Kras,1,2
49,49,Amy Massey,Yutan,937-004-0631,2007-12-25,287-50-7345,9246194058,7.52,111.3,58,0,0,74,121,6,99,1,Kras_5,1,2
50,50,Gabriel Hutchinson,Cooks Hammock,703-868-6060,2009-07-05,503-87-8657,8895790311,6.25,70.46,79,0,0,36,141,5,95,1,ADE_2.5,1,2
51,51,Donald Flores,Mauriceville,972-067-9780,1970-10-18,892-68-8939,3772654216,5.72,12.6,28,1,1,55,130,2,98,2,ADE_2.5,0,2
52,52,David Davis,Jacobsburg,271-583-1913,2017-06-17,897-66-3257,4281265752,7.38,32.14,31,0,1,28,191,5,95,3,Xaretzi,0,2
53,53,Stephanie Williams,Geraldine,619-236-1028,1994-01-17,870-01-2576,4414342885,5.96,14.81,31,0,0,88,138,1,99,2,ADE_2.5,1,2
54,54,Thomas Martin,Sheffield Lake,683-848-2888,2013-05-30,689-37-6335,2704828012,6.26,109.56,38,1,1,37,115,2,99,3,Kras_5,0,2
55,55,Kim Kramer,Milton Center,629-845-3455,1982-04-27,722-96-6902,7416191651,7.81,24.51,14,0,1,84,159,5,95,3,DXC_Oral,1,2
56,56,Daniel Perez,Tetonia,753-842-9005,1997-08-03,736-62-2793,4653385099,4.74,40.0,36,0,1,95,181,3,97,3,DXC_Drug,0,2
57,57,Leonard Bryant,Ecru,719-045-2483,2012-06-10,593-78-6213,3089135162,4.88,94.45,18,0,1,68,145,2,96,2,DXC_Oral,1,2
58,58,Natalie Cox,Reklaw,812-971-9594,1978-03-28,164-35-1607,2910969009,5.6,71.53,79,0,0,95,124,1,99,2,ADE_2.5,1,2
59,59,Nicholas Gonzalez,Aldrich,917-158-1617,1993-07-31,100-71-1901,9778953887,6.18,82.65,34,1,0,41,185,4,95,3,Kras_5,1,2
60,60,Nathan Reed,Piney Point,986-647-3245,2014-04-10,751-36-5304,6488226976,5.96,79.62,36,0,1,51,131,6,96,1,DXC_Oral,1,2
61,61,Isaac Oconnor,Muscoy,902-098-5072,2003-06-15,545-34-3864,6249223457,4.41,67.61,61,1,1,72,187,4,99,2,Kras,0,2
62,62,Carlos Pena,Pickens,126-525-5563,1970-12-03,808-84-7512,5886261756,7.75,15.04,42,0,0,34,125,3,98,3,Imfinzi,0,2
63,63,Megan Juarez,Sun River,899-245-2097,1971-07-05,317-69-0103,4388336326,6.13,89.09,63,1,0,75,157,1,97,1,ADE_2.5,1,2
64,64,Matthew Hammond,Campbellsburg,220-643-2142,2021-04-16,141-32-6133,9669977603,6.31,13.93,53,1,0,47,164,2,99,1,Kras_5,0,2
65,65,Gabrielle Payne,Poynette,538-126-6990,2017-02-09,558-66-1120,6733089414,5.92,104.44,44,1,1,20,161,5,99,3,Kras_5,0,2
66,66,William Clark,South Windham,724-704-3096,2014-10-10,743-46-7529,3456395913,7.46,111.07,34,0,1,75,134,6,94,3,ADE_2.5,0,2
67,67,Karen Edwards,Sanderson,170-145-3201,1974-04-22,384-74-5026,4650838592,4.0,23.73,44,0,0,99,160,6,94,3,DXC_Drug,1,2
68,68,Catherine Thompson DVM,Angel City,107-834-7443,2009-11-05,671-41-1693,4152644208,4.67,73.03,48,0,0,63,192,4,96,2,DXC_Oral,0,2
69,69,Renee Rogers,Bunkerville,766-794-0180,2010-11-14,431-86-3486,5433665196,7.21,96.56,68,1,1,35,141,2,96,2,Xaretzi,0,2
70,70,Brian Ramos,Gulfport,265-783-6922,1983-04-22,246-06-3940,7647731864,4.94,82.91,63,1,1,51,197,1,96,2,DXC_Oral,1,2
71,71,Justin Savage,Wauregan,396-344-3271,2015-07-31,158-49-8397,8332020392,4.39,82.86,43,0,0,97,117,3,99,1,Kras,0,2
72,72,Desiree Juarez,Kurtistown,370-000-4473,1978-04-04,358-54-5943,4242599078,4.25,81.25,16,0,1,35,134,3,99,2,ADE_2.5,0,2
73,73,Kathryn Hernandez,Richards,225-975-7620,2010-04-24,373-61-6266,9266393057,4.82,20.53,16,0,1,64,152,1,99,3,Xaretzi,0,2
74,74,Erik Diaz,Mattawamkeag,198-293-9499,2011-08-26,791-75-2647,2188906660,4.93,28.3,68,1,1,52,137,1,98,2,Imfinzi,1,2
75,75,Amanda Martinez,Glen Arm,237-820-4596,1973-05-03,080-71-0282,2629763700,6.62,61.54,54,0,0,57,199,6,98,2,Imfinzi,1,2
76,76,Steven Hicks,Huntertown,924-847-5822,1991-01-09,020-38-8349,7698887975,6.27,26.68,25,1,1,39,115,1,94,2,ADE_2.5,0,2
77,77,Nicole Williams,Briar,745-830-2851,2003-11-04,685-49-4227,9818739111,5.85,119.97,43,1,0,50,115,4,95,2,Imfinzi,0,2
78,78,Melinda Norris,Akaska,691-152-4398,1985-03-29,759-25-2755,9282156074,4.2,28.73,44,0,0,23,189,5,94,2,Xaretzi,1,2
79,79,Jennifer Stewart,Menfro,916-258-7534,2014-09-05,269-39-9040,9646376682,6.93,104.16,66,0,0,32,115,6,95,2,Xaretzi,0,2
80,80,Gabriel Gould,Hinckley,130-055-8631,1973-12-13,450-38-4557,8108609579,4.32,85.75,56,1,1,60,134,6,96,3,DXC_Oral,1,2
81,81,Nancy Goodman,Genola,685-257-2039,1978-06-18,454-30-3138,2858287571,5.6,1.89,27,0,1,72,112,6,94,1,Xaretzi,1,2
82,82,Michael Rangel,Welaka,104-051-9279,2018-02-27,514-89-8574,5614197018,4.28,71.79,30,0,1,96,120,3,97,2,DXC_Oral,0,2
83,83,James Robinson,Becida,279-945-7888,1972-04-16,216-44-1687,4979027971,7.51,67.38,24,0,1,82,180,2,95,3,ADE_2.5,1,2
84,84,Joshua Phillips,Halawa,236-041-2979,1983-07-27,082-32-2514,3046010310,6.13,75.67,73,0,0,77,162,5,97,3,DXC_Oral,0,2
85,85,Denise Ayala,Endwell,551-351-2534,1988-09-25,685-75-1580,6941873509,6.33,20.77,23,1,1,99,135,4,94,3,Kras_5,1,2
86,86,Jason Washington,Roberts,659-305-9767,1997-12-30,283-82-9437,633650510,7.76,28.09,28,1,0,59,180,6,99,3,ADE_2.5,0,2
87,87,Kendra Burns,Santa Ana,305-236-7096,2006-01-06,341-76-3805,1097660282,7.37,107.74,63,1,1,27,125,3,97,1,ADE_2.5,1,2
88,88,Shelby Chaney,Tallaboa,701-110-2151,1995-08-22,582-37-4608,1959333610,6.97,92.0,30,1,0,76,128,4,99,1,ADE_2.5,0,2
89,89,Edward Bowman,Ragan,195-560-1654,2011-10-25,865-61-0365,3433799785,6.13,7.05,41,0,0,74,152,6,99,2,Kras_5,1,2
90,90,Adrian Mccullough,Vinita Park,175-783-9803,2000-07-03,637-86-1028,9557625669,5.32,96.55,25,0,0,38,163,1,96,3,ADE_2.5,0,2
91,91,Jonathan Neal,Ronda,647-768-3395,1991-06-16,254-30-5321,668991003,4.75,33.21,13,1,1,47,161,3,97,2,Imfinzi,1,2
92,92,Robert Morales,Mount Ida,395-933-1354,2015-05-09,312-16-6268,4911651112,5.26,52.21,73,0,0,75,155,3,97,1,DXC_Oral,1,2
93,93,David Bennett,New Madison,258-775-4654,1992-10-21,434-63-4339,3419202534,5.0,97.38,70,0,0,85,155,5,95,2,Kras,1,2
94,94,Mary Mueller,Grantville,667-367-1436,1982-02-14,067-80-7705,7824834535,5.08,82.13,34,1,1,94,131,5,94,2,DXC_Oral,1,2
95,95,Kathleen Cervantes,Ouachita,412-742-6187,2011-05-02,185-58-0332,9155249887,4.62,90.56,79,0,1,43,143,5,94,3,Xaretzi,1,2
